Text,Sentiment,Ticker
eading stocks continue to breakdown even though major indexes one day off multi year highs to exp soda kos y kbh ad oas fb,-1,KOS
eading stocks continue to breakdown even though major indexes one day off multi year highs to exp soda kos y kbh ad oas fb,-1,KBH
eading stocks continue to breakdown even though major indexes one day off multi year highs to exp soda kos y kbh ad oas fb,-1,OAS
eading stocks continue to breakdown even though major indexes one day off multi year highs to exp soda kos y kbh ad oas fb,-1,FB
odp has dropped below 4 on high volume,-1,ODP
odp has dropped below 4 on high volume,-1,HAS
ed daily triangle on heo updating ong and short position,1,ED
aap and cm to if youre following the strategy you should take some profits b4 close,-1,AAP
aap and cm to if youre following the strategy you should take some profits b4 close,-1,CM
aap and cm to if youre following the strategy you should take some profits b4 close,-1,IF
aap and cm to if youre following the strategy you should take some profits b4 close,-1,SOME
trouble for homebuilders in recent data xhb to phm dhi,-1,DATA
trouble for homebuilders in recent data xhb to phm dhi,-1,PHM
trouble for homebuilders in recent data xhb to phm dhi,-1,DHI
cox short looking good but well see after the bell,-1,GOOD
i wonder what metric elon musk will try to get analysts to focus on as it matures and grows as a public company tsla,1,ELON
i wonder what metric elon musk will try to get analysts to focus on as it matures and grows as a public company tsla,1,IT
i wonder what metric elon musk will try to get analysts to focus on as it matures and grows as a public company tsla,1,TSLA
cs to you can say whatever you like about the 6 million o but thats a 9 million o long head n shldrs folks on 1 year,-1,CS
cs to you can say whatever you like about the 6 million o but thats a 9 million o long head n shldrs folks on 1 year,-1,LONG
damn near impossible to get me cs for anything but a scalp long side til we see 21.50 at least 18 possible,-1,CS
damn near impossible to get me cs for anything but a scalp long side til we see 21.50 at least 18 possible,-1,LONG
damn near impossible to get me cs for anything but a scalp long side til we see 21.50 at least 18 possible,-1,TIL
damn near impossible to get me cs for anything but a scalp long side til we see 21.50 at least 18 possible,-1,AT
wmt expect that miss from late last week to materialize tomorrow morning ong 67.50 puts,-1,WMT
meanwhile our 9 moving average s are decaying swhc,1,SWHC
pay barrons blog verifone plunges 25 percent warns fyq1 second quarter to miss by a mile to disclosure short pay,-1,PAY
pay barrons blog verifone plunges 25 percent warns fyq1 second quarter to miss by a mile to disclosure short pay,-1,PAY
aap short setup a catalyst could counter whoa remember aap catalysts but 425 tgt 435 resis,-1,AAP
aap short setup a catalyst could counter whoa remember aap catalysts but 425 tgt 435 resis,-1,AAP
aap short setup a catalyst could counter whoa remember aap catalysts but 425 tgt 435 resis,-1,TGT
wmt dj wal mart de mexico fourth quarter earnings slightly below expectations,-1,WMT
wmt dj wal mart de mexico fourth quarter earnings slightly below expectations,-1,WAL
wmt dj wal mart de mexico fourth quarter earnings slightly below expectations,-1,DE
wmt added some more calls today might be good gapped down before earnings the last 2 times then rose over the next two weeks,1,WMT
wmt added some more calls today might be good gapped down before earnings the last 2 times then rose over the next two weeks,1,SOME
wmt added some more calls today might be good gapped down before earnings the last 2 times then rose over the next two weeks,1,MORE
wmt added some more calls today might be good gapped down before earnings the last 2 times then rose over the next two weeks,1,GOOD
wmt added some more calls today might be good gapped down before earnings the last 2 times then rose over the next two weeks,1,ROSE
wmt added some more calls today might be good gapped down before earnings the last 2 times then rose over the next two weeks,1,TWO
so glad i sold pay around 31 i was tempted to buy back in now wont touch it till all dusts settle its in normans land,-1,SO
so glad i sold pay around 31 i was tempted to buy back in now wont touch it till all dusts settle its in normans land,-1,GLAD
so glad i sold pay around 31 i was tempted to buy back in now wont touch it till all dusts settle its in normans land,-1,PAY
so glad i sold pay around 31 i was tempted to buy back in now wont touch it till all dusts settle its in normans land,-1,NOW
so glad i sold pay around 31 i was tempted to buy back in now wont touch it till all dusts settle its in normans land,-1,IT
so glad i sold pay around 31 i was tempted to buy back in now wont touch it till all dusts settle its in normans land,-1,ALL
so glad i sold pay around 31 i was tempted to buy back in now wont touch it till all dusts settle its in normans land,-1,LAND
aap 65 million ims bear flags at work i watch the volume to confirm those,-1,AAP
aap 65 million ims bear flags at work i watch the volume to confirm those,-1,IMS
aap 65 million ims bear flags at work i watch the volume to confirm those,-1,AT
video ice short part ii,-1,ICE
thats all folks cf natural and shoulders says much lower beep,-1,ALL
thats all folks cf natural and shoulders says much lower beep,-1,CF
spy es define risk always keep sizes proportionate risk only what u can afford to lose,-1,ES
jack gb bk burger stocks are on fire wen needs to catch up declining employment means rising burger index,1,JACK
jack gb bk burger stocks are on fire wen needs to catch up declining employment means rising burger index,1,GB
jack gb bk burger stocks are on fire wen needs to catch up declining employment means rising burger index,1,BK
jack gb bk burger stocks are on fire wen needs to catch up declining employment means rising burger index,1,WEN
nvda zte to ship some of the first tegra 4 phones by mid 2013,1,NVDA
nvda zte to ship some of the first tegra 4 phones by mid 2013,1,SHIP
nvda zte to ship some of the first tegra 4 phones by mid 2013,1,SOME
the should launch an into this company eleased inaccurate information on ddd they only short sell to profit,1,AN
the should launch an into this company eleased inaccurate information on ddd they only short sell to profit,1,INTO
the should launch an into this company eleased inaccurate information on ddd they only short sell to profit,1,DDD
pay verifone price target lowered to 15 from 27 at deutsche bank 1 of 4 massive downgrades to disclosure short pay,-1,PAY
pay verifone price target lowered to 15 from 27 at deutsche bank 1 of 4 massive downgrades to disclosure short pay,-1,AT
pay verifone price target lowered to 15 from 27 at deutsche bank 1 of 4 massive downgrades to disclosure short pay,-1,PAY
wmt im still short,-1,WMT
wmt im still short,-1,IM
wmt how can you not look at these numbers and not see business slowing,-1,WMT
wmt how can you not look at these numbers and not see business slowing,-1,LOOK
wmt how can you not look at these numbers and not see business slowing,-1,AT
hsni has missed the expectations fourth quarter 2012 eps diluted is 1 vs 1.04 consensus vs 1.06 whisper,-1,HSNI
hsni has missed the expectations fourth quarter 2012 eps diluted is 1 vs 1.04 consensus vs 1.06 whisper,-1,HAS
wmt if i had enough cash on hand id be shorting this right about now,-1,WMT
wmt if i had enough cash on hand id be shorting this right about now,-1,IF
wmt if i had enough cash on hand id be shorting this right about now,-1,CASH
wmt if i had enough cash on hand id be shorting this right about now,-1,NOW
ibm to double investment in mobile analysis of ibm and broader mobile movement,1,IBM
ibm to double investment in mobile analysis of ibm and broader mobile movement,1,IBM
psti in a consolidation mode close to triangle breakout and bollinger bands volatility squeeze,1,PSTI
yesterdays earnings from cnk suggest a 25 handle before 30,-1,CNK
cat gap fill area approaching will be filled in next few days,-1,CAT
estimates to move lower for safm after eps and a trend line break likely today with support at 47,-1,SAFM
estimates to move lower for safm after eps and a trend line break likely today with support at 47,-1,TREND
estimates to move lower for safm after eps and a trend line break likely today with support at 47,-1,LINE
estimates to move lower for safm after eps and a trend line break likely today with support at 47,-1,AT
wmt boom feb sales started slower than planned due to delay in income tax refunds bill simon ceo wmt s,-1,WMT
wmt boom feb sales started slower than planned due to delay in income tax refunds bill simon ceo wmt s,-1,BOOM
wmt boom feb sales started slower than planned due to delay in income tax refunds bill simon ceo wmt s,-1,TAX
wmt boom feb sales started slower than planned due to delay in income tax refunds bill simon ceo wmt s,-1,CEO
wmt boom feb sales started slower than planned due to delay in income tax refunds bill simon ceo wmt s,-1,WMT
gdx gcf gd ngt squeeze jpm and the comex shorts to been getting away with murder tx,1,GD
gdx gcf gd ngt squeeze jpm and the comex shorts to been getting away with murder tx,1,JPM
gdx gcf gd ngt squeeze jpm and the comex shorts to been getting away with murder tx,1,BEEN
gdx gcf gd ngt squeeze jpm and the comex shorts to been getting away with murder tx,1,AWAY
gdx gcf gd ngt squeeze jpm and the comex shorts to been getting away with murder tx,1,TX
ibm trading below the box also50 expontential moving average if the bottom of the box resistance holds further downside,-1,IBM
ibm trading below the box also50 expontential moving average if the bottom of the box resistance holds further downside,-1,BOX
ibm trading below the box also50 expontential moving average if the bottom of the box resistance holds further downside,-1,IF
ibm trading below the box also50 expontential moving average if the bottom of the box resistance holds further downside,-1,BOX
ec looks like another day of heavy volume and accumulation could get interesting,1,EC
ed daily triangle on heo cover short position net profit 76560.00 7.46 percent,1,ED
aap 30 min to have to walk away all out,1,AAP
aap 30 min to have to walk away all out,1,MIN
aap 30 min to have to walk away all out,1,WALK
aap 30 min to have to walk away all out,1,AWAY
aap 30 min to have to walk away all out,1,ALL
aap 30 min to have to walk away all out,1,OUT
call me crazy but i am buying aap here 0 o,1,CALL
call me crazy but i am buying aap here 0 o,1,AM
call me crazy but i am buying aap here 0 o,1,AAP
i also bought bac and vod i am catching knives here,1,ALSO
i also bought bac and vod i am catching knives here,1,BAC
i also bought bac and vod i am catching knives here,1,VOD
i also bought bac and vod i am catching knives here,1,AM
cbmx long 4.90 to 4.95 play thru 5.00 again,1,CBMX
cbmx long 4.90 to 4.95 play thru 5.00 again,1,LONG
cbmx long 4.90 to 4.95 play thru 5.00 again,1,PLAY
cbmx long 4.90 to 4.95 play thru 5.00 again to selling half 5.20 raise stop on rest,1,CBMX
cbmx long 4.90 to 4.95 play thru 5.00 again to selling half 5.20 raise stop on rest,1,LONG
cbmx long 4.90 to 4.95 play thru 5.00 again to selling half 5.20 raise stop on rest,1,PLAY
ea nice move long,1,EA
ea nice move long,1,NICE
ea nice move long,1,LONG
swhc added more march 9 and 10 here im done,1,SWHC
swhc added more march 9 and 10 here im done,1,MORE
swhc added more march 9 and 10 here im done,1,IM
dvax buyem,1,DVAX
wmt opening range 30 min jpm comments negative no position,-1,WMT
wmt opening range 30 min jpm comments negative no position,-1,MIN
wmt opening range 30 min jpm comments negative no position,-1,JPM
f foot ocker increases quarterly dividend 11 percent to 0.20 per share ong if beats 34.86 stop loss 34.64,1,PER
f foot ocker increases quarterly dividend 11 percent to 0.20 per share ong if beats 34.86 stop loss 34.64,1,IF
bac when she loses the 50 day the whole market goes imo,-1,BAC
bac when she loses the 50 day the whole market goes imo,-1,IMO
is it just me or does that look like a double top on hd,-1,IT
is it just me or does that look like a double top on hd,-1,LOOK
is it just me or does that look like a double top on hd,-1,HD
athx macd cross down,-1,ATHX
cs to to those that doubted me today is youre official break and trigger of head and shoulders pattern to lower prices coming up,-1,CS
dvax valentine and winthorpe buying more here,1,DVAX
dvax valentine and winthorpe buying more here,1,MORE
ed weekly triangle on sd updating,1,ED
aap 200 could buy it with his v with 137 cash in the bank give me some of her kool aide,1,AAP
aap 200 could buy it with his v with 137 cash in the bank give me some of her kool aide,1,IT
aap 200 could buy it with his v with 137 cash in the bank give me some of her kool aide,1,CASH
aap 200 could buy it with his v with 137 cash in the bank give me some of her kool aide,1,SOME
aap 200 could buy it with his v with 137 cash in the bank give me some of her kool aide,1,KOOL
green monthly triangle on isis scaling down,-1,ISIS
cbmx that is unbelievable but i am happy with my sell i am not good at calling the exact top,1,CBMX
cbmx that is unbelievable but i am happy with my sell i am not good at calling the exact top,1,AM
cbmx that is unbelievable but i am happy with my sell i am not good at calling the exact top,1,AM
cbmx that is unbelievable but i am happy with my sell i am not good at calling the exact top,1,GOOD
cbmx that is unbelievable but i am happy with my sell i am not good at calling the exact top,1,AT
out of fos short for now as it tests its 50 displaced moving average awesome trade up 4 2 days,-1,OUT
out of fos short for now as it tests its 50 displaced moving average awesome trade up 4 2 days,-1,NOW
out of fos short for now as it tests its 50 displaced moving average awesome trade up 4 2 days,-1,IT
qco is one of my favorite value stocks zero debt great margins low pe ratio and peg and soaring income i am long,1,ONE
qco is one of my favorite value stocks zero debt great margins low pe ratio and peg and soaring income i am long,1,ZERO
qco is one of my favorite value stocks zero debt great margins low pe ratio and peg and soaring income i am long,1,LOW
qco is one of my favorite value stocks zero debt great margins low pe ratio and peg and soaring income i am long,1,PE
qco is one of my favorite value stocks zero debt great margins low pe ratio and peg and soaring income i am long,1,PEG
qco is one of my favorite value stocks zero debt great margins low pe ratio and peg and soaring income i am long,1,AM
qco is one of my favorite value stocks zero debt great margins low pe ratio and peg and soaring income i am long,1,LONG
green weekly and monthly triangle on hban updating,-1,HBAN
ec big picture bullish break out of a symmetrical triangle confirmed on expanding volume buying dips,1,EC
ec big picture bullish break out of a symmetrical triangle confirmed on expanding volume buying dips,1,BIG
ec big picture bullish break out of a symmetrical triangle confirmed on expanding volume buying dips,1,OUT
bac thank you to the greedy guy who bought my shares 11.99 yesterday when it hit my stop im sure theyre now an investor,-1,BAC
bac thank you to the greedy guy who bought my shares 11.99 yesterday when it hit my stop im sure theyre now an investor,-1,IT
bac thank you to the greedy guy who bought my shares 11.99 yesterday when it hit my stop im sure theyre now an investor,-1,IM
bac thank you to the greedy guy who bought my shares 11.99 yesterday when it hit my stop im sure theyre now an investor,-1,NOW
bac thank you to the greedy guy who bought my shares 11.99 yesterday when it hit my stop im sure theyre now an investor,-1,AN
ed weekly triangle on sho updating,1,ED
ed weekly triangle on sho updating,1,SHO
bac breaking down spy is next,-1,BAC
faz about to explode get eady bac just broke under the 50 day,-1,BAC
mbs nice action above the breakout,1,NICE
just in case u havent watching jcp closely look for the volume spike,1,JCP
just in case u havent watching jcp closely look for the volume spike,1,LOOK
ed weekly triangle on dvax scaling p,1,ED
ed weekly triangle on dvax scaling p,1,DVAX
v just look at visa what a champ textbook bounce at support and now outperforming again,1,LOOK
v just look at visa what a champ textbook bounce at support and now outperforming again,1,AT
v just look at visa what a champ textbook bounce at support and now outperforming again,1,AT
v just look at visa what a champ textbook bounce at support and now outperforming again,1,NOW
mhk i meant to say td buy setup nderway,-1,MHK
mhk i meant to say td buy setup nderway,-1,TD
gmc another one thats holding up well in this selloff,1,ONE
green weekly triangle on fnfg scaling down,-1,FNFG
odp is hanging on for dear life,-1,ODP
odp is hanging on for dear life,-1,DEAR
odp is hanging on for dear life,-1,LIFE
kkd let put in a cup and handle before earnings,1,KKD
igreed aap einhorn should hold weekly conferences would help this stock looks like he helped the whole mkt it work nsdq is p,1,AAP
igreed aap einhorn should hold weekly conferences would help this stock looks like he helped the whole mkt it work nsdq is p,1,HE
igreed aap einhorn should hold weekly conferences would help this stock looks like he helped the whole mkt it work nsdq is p,1,IT
aap tips for tc the other tim did it tmi raises div buys back stock,1,AAP
aap tips for tc the other tim did it tmi raises div buys back stock,1,IT
bac 11.52 small resistance,1,BAC
hpq option guest on bloomberg tv just said buy march 18 calls too but also hedge by selling feb 17.50 calls other guests t,-1,HPQ
hpq option guest on bloomberg tv just said buy march 18 calls too but also hedge by selling feb 17.50 calls other guests t,-1,TV
hpq option guest on bloomberg tv just said buy march 18 calls too but also hedge by selling feb 17.50 calls other guests t,-1,TOO
hpq option guest on bloomberg tv just said buy march 18 calls too but also hedge by selling feb 17.50 calls other guests t,-1,ALSO
our software stopped us out of nsph today for a 5 percent loss on the trade still hanging on tight with ha,-1,OUT
our software stopped us out of nsph today for a 5 percent loss on the trade still hanging on tight with ha,-1,NSPH
our software stopped us out of nsph today for a 5 percent loss on the trade still hanging on tight with ha,-1,HA
pcyc volume is everything posted video with sound,1,PCYC
green weekly triangle on cytx net profit 31761.00 11.09 percent,1,CYTX
hpq bought a few march 19 lotto calls before the close just in case,1,HPQ
ops misstype better to buyback bac 12.62 to 65 on high volume imo,1,BAC
ops misstype better to buyback bac 12.62 to 65 on high volume imo,1,IMO
ties into s theme goog and warby parker,1,INTO
ties into s theme goog and warby parker,1,GOOG
bac whats the play short term will depend on economic data and stresstest ong term greater than greater than 13 to 14.00,1,BAC
bac whats the play short term will depend on economic data and stresstest ong term greater than greater than 13 to 14.00,1,PLAY
bac whats the play short term will depend on economic data and stresstest ong term greater than greater than 13 to 14.00,1,DATA
wen need to take out 5.60 for next leg up adx macd ve,1,WEN
wen need to take out 5.60 for next leg up adx macd ve,1,OUT
wen need to take out 5.60 for next leg up adx macd ve,1,LEG
wen need to take out 5.60 for next leg up adx macd ve,1,ADX
aap we can have the itoilet for all i care just get the stock back to 480,1,AAP
aap we can have the itoilet for all i care just get the stock back to 480,1,ALL
aap we can have the itoilet for all i care just get the stock back to 480,1,CARE
mcd bear flag on daily needs to hold below 94 to 93,-1,MCD
trade idea buy goog 795 target 980 cut below 740,1,IDEA
trade idea buy goog 795 target 980 cut below 740,1,GOOG
xco is a gift no matter how its looked at oversold undervalued imo prices of ng correlated with possible correction vxx,1,XCO
xco is a gift no matter how its looked at oversold undervalued imo prices of ng correlated with possible correction vxx,1,AT
xco is a gift no matter how its looked at oversold undervalued imo prices of ng correlated with possible correction vxx,1,IMO
xco is a gift no matter how its looked at oversold undervalued imo prices of ng correlated with possible correction vxx,1,NG
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,DDD
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,SSYS
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,XONE
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,NICE
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,INTO
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,BEAT
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,FCX
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,CO
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,NICE
ddd ssys xone and nice entry to dip toe into cimt 9 beat the street in everyway much potential ngt fcx co nice entry imo vxx,1,IMO
amzn holding above the 50 displaced moving average in a diamond pattern ooks good for higher prices imo,1,AMZN
amzn holding above the 50 displaced moving average in a diamond pattern ooks good for higher prices imo,1,GOOD
amzn holding above the 50 displaced moving average in a diamond pattern ooks good for higher prices imo,1,IMO
bac feds bullard fed policy to stay easy for ong time,1,BAC
bac feds bullard fed policy to stay easy for ong time,1,STAY
bac feds bullard fed policy to stay easy for ong time,1,TIME
by of the day pay market over react yesterday with a 5.2 forward pe ratio its just a gift,1,PAY
by of the day pay market over react yesterday with a 5.2 forward pe ratio its just a gift,1,PE
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,HPQ
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,APO
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,AIG
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,COG
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,ETFC
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,TS
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,COG
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,AIG
pre market winners hpq apo aig cog etfc fas gdi edc ts cog aig onxx tna db,1,DB
pre market osers nfx ax anf vxx isg o jwn,-1,NFX
pre market osers nfx ax anf vxx isg o jwn,-1,ANF
pre market osers nfx ax anf vxx isg o jwn,-1,ISG
pre market osers nfx ax anf vxx isg o jwn,-1,JWN
shorts wg stk snss npsp mm ndc hao,-1,WG
shorts wg stk snss npsp mm ndc hao,-1,SNSS
shorts wg stk snss npsp mm ndc hao,-1,NPSP
znga was approved for nevada gambling license which will help drive revenue,1,ZNGA
aap after yesterdays prediction of i was thinking maybe a split or finally they will double the dividend,1,AAP
looking for jcp to finish ystdys move into 22.50,1,JCP
looking for jcp to finish ystdys move into 22.50,1,INTO
why is bac struggling to get up and moving today imo we fill the gap and go p after,1,BAC
why is bac struggling to get up and moving today imo we fill the gap and go p after,1,IMO
jcp the next bby imm gmc nfx action would certainly indicate such,1,JCP
jcp the next bby imm gmc nfx action would certainly indicate such,1,BBY
jcp the next bby imm gmc nfx action would certainly indicate such,1,NFX
green weekly and monthly triangle on isis net profit 75852.90 4.93 percent,1,ISIS
dvax rocket time hold on long 2.99,1,DVAX
dvax rocket time hold on long 2.99,1,TIME
dvax rocket time hold on long 2.99,1,LONG
adding to short on wynn,-1,WYNN
green weekly and monthly triangle on isis net profit 75852.90 4.93 percent,1,ISIS
save again edges up our analysis and a look at budget carriers yaay,1,SAVE
save again edges up our analysis and a look at budget carriers yaay,1,LOOK
save again edges up our analysis and a look at budget carriers yaay,1,AT
ed daily triangle on depo open ong and short at 6.66,-1,ED
ed daily triangle on depo open ong and short at 6.66,-1,DEPO
ed daily triangle on depo open ong and short at 6.66,-1,AT
pay is on the run short covering in action now waiting for small down to enter im always late,1,PAY
pay is on the run short covering in action now waiting for small down to enter im always late,1,RUN
pay is on the run short covering in action now waiting for small down to enter im always late,1,NOW
pay is on the run short covering in action now waiting for small down to enter im always late,1,IM
pk still in swing shares still at least 17 million ion shares feeling pain and still short,1,AT
goog reminds me so much of aap in sept bouncing around the all time high no new products on the horizon time to sell buy back later,-1,GOOG
goog reminds me so much of aap in sept bouncing around the all time high no new products on the horizon time to sell buy back later,-1,SO
goog reminds me so much of aap in sept bouncing around the all time high no new products on the horizon time to sell buy back later,-1,AAP
goog reminds me so much of aap in sept bouncing around the all time high no new products on the horizon time to sell buy back later,-1,ALL
goog reminds me so much of aap in sept bouncing around the all time high no new products on the horizon time to sell buy back later,-1,TIME
goog reminds me so much of aap in sept bouncing around the all time high no new products on the horizon time to sell buy back later,-1,TIME
ed daily triangle on cytx open ong and short at 3.38,1,ED
ed daily triangle on cytx open ong and short at 3.38,1,CYTX
ed daily triangle on cytx open ong and short at 3.38,1,AT
md a steady gainer since mid january one of our alternative bakken picks north dakota piece here cp iet,1,MD
md a steady gainer since mid january one of our alternative bakken picks north dakota piece here cp iet,1,ONE
md a steady gainer since mid january one of our alternative bakken picks north dakota piece here cp iet,1,CP
goog is now doomed is calling it coo se se se,-1,GOOG
goog is now doomed is calling it coo se se se,-1,NOW
goog is now doomed is calling it coo se se se,-1,IT
goog is now doomed is calling it coo se se se,-1,COO
goog is now doomed is calling it coo se se se,-1,SE
goog is now doomed is calling it coo se se se,-1,SE
goog is now doomed is calling it coo se se se,-1,SE
bulls are trying to keep this market in the green but you can tell its a struggle nasdaq now up just 8 points aap fading,-1,NOW
bulls are trying to keep this market in the green but you can tell its a struggle nasdaq now up just 8 points aap fading,-1,AAP
wbmd trade for move thru 20.00 long scaling here 19.75 to 19.80,1,WBMD
wbmd trade for move thru 20.00 long scaling here 19.75 to 19.80,1,LONG
cf the trend is over time to step aside and wait for the next one,-1,CF
cf the trend is over time to step aside and wait for the next one,-1,TREND
cf the trend is over time to step aside and wait for the next one,-1,TIME
cf the trend is over time to step aside and wait for the next one,-1,ONE
nfx failure today 182.50 to 183 doesnt bode well for next week top of my list to short mon with close below 180,-1,NFX
nfx failure today 182.50 to 183 doesnt bode well for next week top of my list to short mon with close below 180,-1,MON
green daily triangle on mnk net profit 9587.50 5.32 percent,1,MNK
watching gs closely on todays trend line has been leading spy up and down,-1,GS
watching gs closely on todays trend line has been leading spy up and down,-1,TREND
watching gs closely on todays trend line has been leading spy up and down,-1,LINE
watching gs closely on todays trend line has been leading spy up and down,-1,HAS
watching gs closely on todays trend line has been leading spy up and down,-1,BEEN
ed daily triangle on heo updating,1,ED
out of an wbmd and box i like box as having the best chance of a continued run up tomorrow,1,OUT
out of an wbmd and box i like box as having the best chance of a continued run up tomorrow,1,AN
out of an wbmd and box i like box as having the best chance of a continued run up tomorrow,1,WBMD
out of an wbmd and box i like box as having the best chance of a continued run up tomorrow,1,BOX
out of an wbmd and box i like box as having the best chance of a continued run up tomorrow,1,BOX
out of an wbmd and box i like box as having the best chance of a continued run up tomorrow,1,BEST
out of an wbmd and box i like box as having the best chance of a continued run up tomorrow,1,RUN
aap over 451 could start an ankle grabbing session 0 o,1,AAP
aap over 451 could start an ankle grabbing session 0 o,1,AN
v and ma fyi when they tagged the 50 days s yesterday they also touched off multi year trendlines good a spot as any to be long holding,1,MA
v and ma fyi when they tagged the 50 days s yesterday they also touched off multi year trendlines good a spot as any to be long holding,1,ALSO
v and ma fyi when they tagged the 50 days s yesterday they also touched off multi year trendlines good a spot as any to be long holding,1,GOOD
v and ma fyi when they tagged the 50 days s yesterday they also touched off multi year trendlines good a spot as any to be long holding,1,ANY
v and ma fyi when they tagged the 50 days s yesterday they also touched off multi year trendlines good a spot as any to be long holding,1,LONG
obligatory monthly post of mas 2010 uptrend february 2013 update still going,1,POST
obligatory monthly post of mas 2010 uptrend february 2013 update still going,1,MAS
i follow up closely my scaling plan and i am in every level without any dough csn,1,AM
i follow up closely my scaling plan and i am in every level without any dough csn,1,ANY
im heavily betting into syx for mondays earnings,1,IM
im heavily betting into syx for mondays earnings,1,INTO
im heavily betting into syx for mondays earnings,1,SYX
this is so bullish for znga online gambling legalize in nev,1,SO
this is so bullish for znga online gambling legalize in nev,1,ZNGA
this is so bullish for znga online gambling legalize in nev,1,NEV
ec pulling back to its rising 50 simple moving average on low volume golden cross on daily should react here,1,EC
ec pulling back to its rising 50 simple moving average on low volume golden cross on daily should react here,1,LOW
aap 450 is going to be hard with all the open interest for this week exp,1,AAP
aap 450 is going to be hard with all the open interest for this week exp,1,ALL
aap 450 is going to be hard with all the open interest for this week exp,1,EXP
goog is rolling over and aap is rolling up rotation time always bothered that goog does 10 times less volume fast exit,-1,GOOG
goog is rolling over and aap is rolling up rotation time always bothered that goog does 10 times less volume fast exit,-1,AAP
goog is rolling over and aap is rolling up rotation time always bothered that goog does 10 times less volume fast exit,-1,TIME
goog is rolling over and aap is rolling up rotation time always bothered that goog does 10 times less volume fast exit,-1,GOOG
goog is rolling over and aap is rolling up rotation time always bothered that goog does 10 times less volume fast exit,-1,FAST
ev buying on this pullback of this strong stock entry 39.74 stop 38.02,1,EV
goog no traction no volume 3 day lower last option day of the month flush,-1,GOOG
glass potential to make everyone a spy or a creep goog appeals to hipsters and pervs and if voice cmd is as bad as siri oh no,-1,MAKE
glass potential to make everyone a spy or a creep goog appeals to hipsters and pervs and if voice cmd is as bad as siri oh no,-1,GOOG
glass potential to make everyone a spy or a creep goog appeals to hipsters and pervs and if voice cmd is as bad as siri oh no,-1,IF
glass potential to make everyone a spy or a creep goog appeals to hipsters and pervs and if voice cmd is as bad as siri oh no,-1,SIRI
nfx doesnt anyone else find it delightfully amusing their hit series is titled house of cards,-1,NFX
nfx doesnt anyone else find it delightfully amusing their hit series is titled house of cards,-1,ELSE
nfx doesnt anyone else find it delightfully amusing their hit series is titled house of cards,-1,FIND
nfx doesnt anyone else find it delightfully amusing their hit series is titled house of cards,-1,IT
emember when microsoft was one of the worlds most valuable companies and the govt conspired to take them down apple knows now too aap,-1,ONE
emember when microsoft was one of the worlds most valuable companies and the govt conspired to take them down apple knows now too aap,-1,MOST
emember when microsoft was one of the worlds most valuable companies and the govt conspired to take them down apple knows now too aap,-1,NOW
emember when microsoft was one of the worlds most valuable companies and the govt conspired to take them down apple knows now too aap,-1,TOO
emember when microsoft was one of the worlds most valuable companies and the govt conspired to take them down apple knows now too aap,-1,AAP
short wynn i still think weve seen at least a short term top,-1,WYNN
short wynn i still think weve seen at least a short term top,-1,AT
ta nice move since shorting at 88.60 will carry overnight,-1,TA
ta nice move since shorting at 88.60 will carry overnight,-1,NICE
ta nice move since shorting at 88.60 will carry overnight,-1,AT
gpn groupon bear bets on over 20 percent down move by march 1 buying 5 thousand puts,-1,GPN
ip sneaky breakout seconds to go before close waited all day for this one,1,IP
ip sneaky breakout seconds to go before close waited all day for this one,1,ALL
ip sneaky breakout seconds to go before close waited all day for this one,1,ONE
chk consistently pushing above the 20.00 mark and the 50 day now arching up nicely above the 200,1,CHK
chk consistently pushing above the 20.00 mark and the 50 day now arching up nicely above the 200,1,MARK
chk consistently pushing above the 20.00 mark and the 50 day now arching up nicely above the 200,1,NOW
some stocks at all time highs aon as tv wb weeeeee spx spy,1,SOME
some stocks at all time highs aon as tv wb weeeeee spx spy,1,AT
